Hauenstein-Ifenthal	Kanton Solothurn
Hauptwil-Gottshaus	Kanton Thurgau
Hausen	Kanton Aargau
Hausen am Albis	Kanton Zürich
Haute-Ajoie	Kanton Jura
Hauterive	Kanton Freiburg
Hauterive	Kanton Neuenburg
Haute-Sorne	Kanton Jura
Hauteville	Kanton Freiburg
Haut-Intyamon	Kanton Freiburg
Häutligen	Kanton Bern
Hedingen	Kanton Zürich
Hefenhofen	Kanton Thurgau
Heiden	Kanton Appenzell Ausserrhoden
Heiligenschwendi	Kanton Bern
Heimberg	Kanton Bern
Heimenhausen	Kanton Bern
Heimiswil	Kanton Bern
Heitenried	Kanton Freiburg
Hellikon	Kanton Aargau
Hellsau	Kanton Bern
Hemberg	Kanton St. Gallen
Hemishofen	Kanton Schaffhausen
Hemmiken	Kanton Basel-Landschaft
Hendschiken	Kanton Aargau
Henggart	Kanton Zürich
Henniez	Kanton Waadt
Herbetswil	Kanton Solothurn
Herbligen	Kanton Bern
Herdern	Kanton Thurgau
Hérémence	Kanton Wallis
Hergiswil	Kanton Nidwalden
Hergiswil bei Willisau	Kanton Luzern
Herisau	Kanton Appenzell Ausserrhoden
Hermance	Kanton Genf
Hermenches	Kanton Waadt
Hermrigen	Kanton Bern
Herrliberg	Kanton Zürich
Hersberg	Kanton Basel-Landschaft
